id,job_title,nice_areas,nice_subcategories,workrole_id,description_id
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0014
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0015
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0016
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0018
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0019
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0023
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0026
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0030
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0035
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0036
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0040
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0056
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0069
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0070
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0082
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0083
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0084
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0085
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0086
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0087
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0088
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0089
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0090
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0091
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0092
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0093
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0094
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0095
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0096
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0098
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0101
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0106
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0108
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0109
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0117
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0118
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0119
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0111
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0112
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0114
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0115
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0116
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0119
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0123
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,A0170
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0145
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0184
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0221
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0244
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0251
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0371
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0495
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0177
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0178
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0181
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0205
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0243
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0255
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0264
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0265
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0268
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0272
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0275
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0277
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0309
m2,Cybersecurity Consultant,Securely Provision,Security Control Assessor,SP-RSK-002,T0344
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0001
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0002
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0003
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0004
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0005
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0006
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0007
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0008
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0009
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0010
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0011
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0013
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0018
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0019
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0018
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0021
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0024
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0026
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0027
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0028
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0029
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0037
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0038
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0040
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0044
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0048
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0049
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0054
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0056
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0059
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0070
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0084
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0089
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0098
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0100
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0101
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0126
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0146
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0168
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0169
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0170
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0179
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0199
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0203
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0260
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0261
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0262
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0267
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0287
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0322
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0342
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0622
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,K0624
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0001
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0006
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0027
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0034
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0038
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0073
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0078
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0097
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0100
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0110
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0111
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0112
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0115
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0120
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0124
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0128
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0134
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0135
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0136
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0137
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0138
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0141
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0145
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0147
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0171
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0172
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0173
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0174
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0175
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0176
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0177
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0184
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0232
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0233
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0234
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0235
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0236
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0237
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0238
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0239
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0240
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0241
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0242
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0243
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0244
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0248
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0249
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0250
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0251
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0252
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0254
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0271
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0273
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0278
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0279
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0280
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0281
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0296
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0304
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0305
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0306
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0307
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0325
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0329
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0332
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0367
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0370
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,S0374
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,A0001
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,A0011
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,A0012
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,A0013
h1,Cybersecurity Manager,Securely Provision,Security Control Assessor,SP-RSK-002,A0014
